inventory_id	bibtex_key	language_code_id	source	alternative_language_names
1042	mzn_mohktarian2004	mzn	PHOIBLE	Mazanderani
1043	blk_orranat2000	blk	PHOIBLE	Pa-O, Taungthu
1044	tft_hayami2001	tft	PHOIBLE	Ternate
1045	tob_klein1973	tob	PHOIBLE	Toba
1046	pol_jassem2003	pol	PHOIBLE	Polish
1047	cmn_lee2003_phon	cmn	PHOIBLE	Standard Chinese; Mandarin
1048	ijn_harry2003	ijn	PHOIBLE	Kalabari
1049	ydd_kleine2003	ydd	PHOIBLE	Standard Yiddish
1050	nld_verhoeven2007	nld	PHOIBLE	Dutch
1051	mla_riehl-jauncey2005	mla	PHOIBLE	Tamambo
1052	gay_eades2006	gay	PHOIBLE	Gayo
1053	jam_Harry2006_phon	jam	PHOIBLE	Jamaican Creole
1054	mcs_anonby2006	mcs	PHOIBLE	Mambay
1055	arg_Mott2007_phon	arg	PHOIBLE	Aragonese
1056	zts_merrill2008_phon	zts	PHOIBLE	Tilquiapan Zapotec
1057	ibb_urua2004	ibb	PHOIBLE	Ibibio
1058	tam_keane2004	tam	PHOIBLE	Tamil
1059	zpq_sonnenschein2004	zpq	PHOIBLE	San Bartolom{\'e} Zoogocho Zapotec
1060	bgo_relich1973	bgo	PHOIBLE	Baga Koga
1061	nxl_bolton1990	nxl	PHOIBLE	Southern Nuautl
1062	slu_coward1990	slu	PHOIBLE	Selaru
1063	tvd_lovelace1992	tvd	PHOIBLE	Tsuvadi
1064	wos_wendal1993	wos	PHOIBLE	Hanga Hundi
1065	blr_block1994	blr	PHOIBLE	Blang
1066	txx_dillon1994	txx	PHOIBLE	Tatana'
1067	bod_cha1995	bod	PHOIBLE	Tibetan
1068	ruk_wilson1996	ruk	PHOIBLE	Che
1069	tol_bommelyn1997	tol	PHOIBLE	Tolowa
1070	pae_reeder1998	pae	PHOIBLE	Pagibete
1071	cho_broadwell	cho	PHOIBLE	Choctaw
1072	crg_rosen2007	crg	PHOIBLE	Michif
1073	plg_vidal2001	plg	PHOIBLE	Pilag{\'a}
1074	yuc_linn2001	yuc	PHOIBLE	Yuchi
1075	bwi_granadillo2006	bwi	PHOIBLE	Kurripako
1076	ktn_everett2006	ktn	PHOIBLE	Karitiana
1077	esi_nagai2006	esi	PHOIBLE	I{\~n}upiaq
1078	zab_lillehaugen2006	zab	PHOIBLE	Tlacolula Valley Zapotec
1079	tzo_shklovsky2005	tzo	PHOIBLE	Tzotzil, Chamula
1080	sid_kawachi2007	sid	PHOIBLE	Sidaama
1081	bdr_miller2007	bdr	PHOIBLE	Bajau, West Coast
1082	cid_jany2007	cid	PHOIBLE	Chimariko
1083	tee_kung2007	tee	PHOIBLE	Tepehua, Huehuetla
1084	ute_oberly2008	ute	PHOIBLE	Southern Ute
1085	duo_robinson2008	duo	PHOIBLE	Dupaningan Agta
1086	ton_feldman1978	ton	PHOIBLE	Tongan
1087	lmw_callaghan1963	lmw	PHOIBLE	Lake Miwok
1088	lzz_anderson1963	lzz	PHOIBLE	Laz
1089	jun_matson1964	jun	PHOIBLE	Juang
1090	adn_haan2001	adn	PHOIBLE	Adang
1091	ael_nganganu2001	ael	PHOIBLE	Ambele
1092	apu_facundes2000	apu	PHOIBLE	Apurin{\~a}
1093	ace_asyik1987	ace	PHOIBLE	Acehnese
1094	aig_farquhar1974	aig	PHOIBLE	Antiguan Creole
1095	akl_chai1971	akl	PHOIBLE	Aklan
1096	arh_frank1985	arh	PHOIBLE	Ika
1097	arr_gabas1999	arr	PHOIBLE	Karo
1098	ayl_elfitoury1976	ayl	PHOIBLE	Lebanese Arabic
1099	bbc_percival1964	bbc	PHOIBLE	Toba-Batak
1100	bci_timyan1977	bci	PHOIBLE	Baule
1101	bfw_fernandez1968	bfw	PHOIBLE	Remo
1102	biw_begne1979	biw	PHOIBLE	Bikele
1103	bla_tayler1969	bla	PHOIBLE	Blackfoot
1104	bll_einaudi1974	bll	PHOIBLE	Biloxi
1105	bzj_greene1993	bzj	PHOIBLE	Belizean Creole
1106	cku_kimball1985	cku	PHOIBLE	Koasati
1107	coo_harris1981	coo	PHOIBLE	Comox
1108	cso_foris1993	cso	PHOIBLE	Sochiapan Chinantec
1109	diq_todd1985	diq	PHOIBLE	Dimili
1110	ets_elimelech1976	ets	PHOIBLE	Etsako
1111	frr_lasswell1998	frr	PHOIBLE	Frisian
1112	gju_losey2002	gju	PHOIBLE	Gojri
1113	gvc_stenzel2004	gvc	PHOIBLE	Wanano
1114	hum_takizala1974	hum	PHOIBLE	Kihungan
1115	hur_galloway1977	hur	PHOIBLE	Chilliwak Halkomelem
1116	hus_wedemeyer1988	hus	PHOIBLE	Huastec
1117	ilo_rubino1997	ilo	PHOIBLE	Ilocano
1118	kbc_sandalo1995	kbc	PHOIBLE	Kadiweu
1119	kub_koops1990	kub	PHOIBLE	Kuteb
1120	kwi_curnow1997	kwi	PHOIBLE	Awa Pit
1121	lis_roop1970	lis	PHOIBLE	Lisu
1122	los_hamel1985	los	PHOIBLE	Loniu
1123	mbe_pharris2006	mbe	PHOIBLE	Molalla
1124	mcf_fleck2003	mcf	PHOIBLE	Matses
1125	mni_chelliah1992	mni	PHOIBLE	Manipuri
1126	mnk_drame1981	mnk	PHOIBLE	Mandingo
1127	moc_grondona1998	moc	PHOIBLE	Mocovi
1128	mam_godfrey1981	mam	PHOIBLE	Western Mam
1129	myu_picanco2005	myu	PHOIBLE	Munduruk{\'u}
1130	ncg_tarpent1987	ncg	PHOIBLE	Nishgha
1131	nds_mierau1965	nds	PHOIBLE	Low German
1132	pmq_berthiaume2003	pmq	PHOIBLE	Northern Pame
1133	par_mclaughlin1987	par	PHOIBLE	Panamint
1134	pcm_faraclas1989	pcm	PHOIBLE	Nigerian Pidgin
1135	pej_oconnor1987	pej	PHOIBLE	Northern Pomo
1136	poq_reilly2002	poq	PHOIBLE	Texistepec Popoluca
1137	kca_filchenko2007	kca	PHOIBLE	Eastern Khanty
1138	cat_carbonell1992	cat	PHOIBLE	Catalan
1139	hrv_landau-loncaric1995	hrv	PHOIBLE	Croatian
1140	ces_dankovicova1997	ces	PHOIBLE	Czech
1141	glg_reguiera1996	glg	PHOIBLE	Galician
1142	kbp_padayodi2008	kbp	PHOIBLE	Kabiye
1143	mnh_olson2004	mnh	PHOIBLE	Mono
1144	ind_soderberg2008_phon	ind	PHOIBLE	Indonesian
1145	ita_rogers2004	ita	PHOIBLE	Italian
1146	qxl_masaquiz2008	qxl	PHOIBLE	Salasaca Quichua
1147	sei_marlett_etal2005	sei	PHOIBLE	Seri
1148	snd_nihalani1995	snd	PHOIBLE	Sindhi
1149	slv_sustarsic-komar1995	slv	PHOIBLE	Slovene
1150	swe_engstrand1990	swe	PHOIBLE	Swedish
1151	mky_bowden-hajek1996	mky	PHOIBLE	Taba
1152	khc_donohue1994	khc	PHOIBLE	Tukang Besi
1153	pib_sebastian-marlett2008	pib	PHOIBLE	Yine
1154	quc_larsen1988	quc	PHOIBLE	Quiche
1155	qvh_weber1983	qvh	PHOIBLE	Huallaga (Huanuco) Quechua
1156	qum_barrett1999	qum	PHOIBLE	Sipakapense Maya
1157	qug_beukema1975	qug	PHOIBLE	Chimborazo Quichua
1158	tpt_watters1988	tpt	PHOIBLE	Tepehua
1159	abt_wilson1973	abt	PHOIBLE	Abulas
1160	aau_lock1990	aau	PHOIBLE	Abau
1161	ahg_hetzron1969	ahg	PHOIBLE	Agaw
1162	ahk_panadda1993	ahk	PHOIBLE	Akha
1163	aly_yallop1977	aly	PHOIBLE	Alyawarra
1164	amn_minch1992	amn	PHOIBLE	Amanab
1165	anu_reh1996	anu	PHOIBLE	Anywa
1166	jbj_voorhoeve1985	jbj	PHOIBLE	Arandai
1167	aon_fortune1942	aon	PHOIBLE	Arapesh
1168	tcb_holton2000	tcb	PHOIBLE	Tanacross
1169	avt_scorza1985	avt	PHOIBLE	Au
1170	tpz_loving1975	tpz	PHOIBLE	Tinputz
1171	pex_loving1975	pex	PHOIBLE	Petats
1172	ptp_loving1975	ptp	PHOIBLE	Patep
1173	kcl_loving1975	kcl	PHOIBLE	Kela
1174	sgz_loving1975	sgz	PHOIBLE	Sursurunga
1175	awx_quigley2003	awx	PHOIBLE	Awara
1176	azo_azieshi1994	azo	PHOIBLE	Awing
1177	kmn_feldman1986	kmn	PHOIBLE	Awtuw
1178	bbw_nashipu2005	bbw	PHOIBLE	Baba
1179	bbk_akumbu1999	bbk	PHOIBLE	Babanki
1180	bkh_edika1990	bkh	PHOIBLE	Bakoko
1181	muo_kouonang1983	muo	PHOIBLE	Bali-Kumbat
1182	bvm_ngeloh2002	bvm	PHOIBLE	Bamunka
1183	bgj_mbah2003	bgj	PHOIBLE	Bangolan
1184	bnm_kouankem2003	bnm	PHOIBLE	Banoo
1185	bch_gallagher2005	bch	PHOIBLE	Bariai
1186	bby_gueche2004	bby	PHOIBLE	Befang
1187	dbj_goudswaard2005	dbj	PHOIBLE	Ida'an
1188	bem_kula2002	bem	PHOIBLE	Bemba
1189	brc_kouwenberg1994	brc	PHOIBLE	Berbice Dutch
1190	xub_coelho2003	xub	PHOIBLE	Betta Kurumba
1191	bhw_heuvel2006	bhw	PHOIBLE	Biak
1192	nbj_nordlinger1990	nbj	PHOIBLE	Bilinara
1193	bhg_wilson2002	bhg	PHOIBLE	Binandere
1194	bwq_sanou1978	bwq	PHOIBLE	Bobo
1195	bol_gimba2000	bol	PHOIBLE	Bole
1196	bot_abessolo1990	bot	PHOIBLE	Bongo
1197	bwo_bhattacharya1977	bwo	PHOIBLE	Boro
1198	bkk_ramaswami1982	bkk	PHOIBLE	Brokskat
1199	bsp_ganong1998	bsp	PHOIBLE	Baga Sitem
1200	bbx_fiensong1993	bbx	PHOIBLE	Bubia
1201	bxk_mutonyi2000	bxk	PHOIBLE	Bukusu
1202	sbs_baumbach1997	sbs	PHOIBLE	Subiya
1203	ttl_baumbach1997	ttl	PHOIBLE	Totela
1204	bmo_ayafor2002	bmo	PHOIBLE	Bambalang
1205	mrq_zewen1987	mrq	PHOIBLE	North Marquesan
1206	oon_dasgupta1982	oon	PHOIBLE	{\"O}{\~n}ge
1207	plo_zavala2000	plo	PHOIBLE	Oluta Popoluca
1208	jya_jacques2004	jya	PHOIBLE	Jiarong
1209	suq_bryant1999	suq	PHOIBLE	Suri
1210	blb_obata2003	blb	PHOIBLE	Bilua
1211	hoa_davis2003	hoa	PHOIBLE	Hoava
1212	fil_cubar1994	fil	PHOIBLE	Filipino
1213	nxg_djawanai1983	nxg	PHOIBLE	Ngad'a
1214	mnb_vandenberg1989	mnb	PHOIBLE	Muna
1215	xxk_baird2002	xxk	PHOIBLE	K{\'e}o
1216	thm_nuchanart1998	thm	PHOIBLE	Thavung
1217	skf_galucio2001_o	skf	PHOIBLE	Sakirabi{\'a}
1218	tiw_osborne1974	tiw	PHOIBLE	Tiwi
1219	trw_lunsford2001	trw	PHOIBLE	Torwali
1220	tdh_lahaussois2002	tdh	PHOIBLE	Thulung
1221	tsj_andvik1999	tsj	PHOIBLE	Tshangla
1222	cof_dickinson2002	cof	PHOIBLE	Colorado; Tsafiki
1223	tzj_dayley1985	tzj	PHOIBLE	Tzutujil
1224	pww_naruemon1995	pww	PHOIBLE	Pwo Karen
1225	tyv_harrison2000	tyv	PHOIBLE	Tuva
1226	kfk_nigam1971	kfk	PHOIBLE	Kinnauri
1227	wtm_gusain2003	wtm	PHOIBLE	Mewati
1228	aty_lynch2000	aty	PHOIBLE	Aneityum
1229	atb_wannemacher1998	atb	PHOIBLE	Zaiwa
1230	cic_gordon-etal2001	cic	PHOIBLE	Chickasaw
1231	fur_miotti2002	fur	PHOIBLE	Friulian
1232	apj_tuttle2002	apj	PHOIBLE	Jicarilla Apache
1233	ega_connell2002	ega	PHOIBLE	Ega
1234	fub_stennes1967	fub	PHOIBLE	Adamawa Fulfulde
1235	are_anderson2000	are	PHOIBLE	Arrarnte
1236	xsu_borgman1990	xsu	PHOIBLE	Sanum{\'a}
1237	pav_everett1997	pav	PHOIBLE	Wari
1238	cro_kaschube1967	cro	PHOIBLE	Crow
1239	boi_chumash1970	boi	PHOIBLE	Barbare{\~n}o
1240	lee_frajzyngier2001	lee	PHOIBLE	Lele (Lyélé)
